y,m,district_destination,district_origin,reason,idps,likely,best,worst
2017,1,Baydhaba,Qansax Dheere,drought,11,0,0,3
2017,1,Baydhaba,Qansax Dheere,drought,9,0,0,2
2017,1,Baydhaba,Qansax Dheere,drought,100,0,0,25
2017,1,Baydhaba,Bu'aale,drought,73,0,0,18
2017,1,Baydhaba,Jilib,drought,70,0,0,18
2017,1,Qansax Dheere,Baydhaba,drought,4,0,0,1
2017,1,Qansax Dheere,Belet Xaawo,drought,26,0,0,7
2017,1,Cabudwaaq,Cabudwaaq,drought,11,0,0,3
2017,1,Dhuusamarreeb,Dhuusamarreeb,drought,7,0,0,2
2017,1,Dhuusamarreeb,Dhuusamarreeb,drought,19,0,0,5
2017,1,Dhuusamarreeb,Xarardheere,insecurity,7,7,5,7
2017,1,Baardheere,Diinsoor,drought,114,0,0,29
2017,1,Baardheere,Diinsoor,drought,17,0,0,4
2017,1,Baardheere,Diinsoor,drought,135,0,0,34
2017,1,Baardheere,Diinsoor,drought,104,0,0,26
2017,1,Baardheere,Diinsoor,drought,102,0,0,26
2017,1,Baardheere,Diinsoor,drought,112,0,0,28
2017,1,Baardheere,Qansax Dheere,drought,136,0,0,34
2017,1,Baardheere,Baardheere,drought,18,0,0,5
2017,1,Baardheere,Baardheere,drought,5,0,0,1
2017,1,Baardheere,Baardheere,drought,27,0,0,7
2017,1,Baardheere,Baardheere,drought,8,0,0,2
2017,1,Baardheere,Baardheere,drought,16,0,0,4
2017,1,Baardheere,Baardheere,drought,11,0,0,3
2017,1,Belet Xaawo,Belet Xaawo,insecurity,13,13,10,13
2017,1,Belet Xaawo,Belet Xaawo,drought,5,0,0,1
2017,1,Belet Xaawo,Belet Xaawo,drought,7,0,0,2
2017,1,Belet Xaawo,Belet Xaawo,drought,5,0,0,1
2017,1,Belet Xaawo,Belet Xaawo,drought,24,0,0,6
2017,1,Ceel Waaq,Ceel Waaq,drought,14,0,0,4
2017,1,Ceel Waaq,Ceel Waaq,drought,125,0,0,31
2017,1,Doolow,Diinsoor,drought,22,0,0,6
2017,1,Doolow,Diinsoor,drought,18,0,0,5
2017,1,Doolow,Diinsoor,drought,49,0,0,12
2017,1,Doolow,Diinsoor,drought,24,0,0,6
2017,1,Doolow,Diinsoor,drought,22,0,0,6
2017,1,Doolow,Diinsoor,drought,15,0,0,4
2017,1,Doolow,Diinsoor,drought,20,0,0,5
2017,1,Doolow,Diinsoor,drought,6,0,0,2
2017,1,Doolow,Diinsoor,drought,64,0,0,16
2017,1,Doolow,Diinsoor,drought,75,0,0,19
2017,1,Doolow,Diinsoor,drought,41,0,0,10
2017,1,Doolow,Diinsoor,drought,76,0,0,19
2017,1,Doolow,Diinsoor,drought,68,0,0,17
2017,1,Doolow,Diinsoor,drought,89,0,0,22
2017,1,Doolow,Qansax Dheere,drought,6,0,0,2
2017,1,Doolow,Qansax Dheere,drought,6,0,0,2
2017,1,Doolow,Qansax Dheere,drought,17,0,0,4
2017,1,Doolow,Qansax Dheere,drought,11,0,0,3
2017,1,Doolow,Qansax Dheere,drought,14,0,0,4
2017,1,Doolow,Qansax Dheere,drought,5,0,0,1
2017,1,Doolow,Qansax Dheere,drought,7,0,0,2
2017,1,Doolow,Qansax Dheere,drought,12,0,0,3
2017,1,Doolow,Qansax Dheere,drought,23,0,0,6
2017,1,Doolow,Qansax Dheere,drought,8,0,0,2
2017,1,Doolow,Qansax Dheere,drought,44,0,0,11
2017,1,Doolow,Qansax Dheere,drought,19,0,0,5
2017,1,Doolow,Qansax Dheere,drought,15,0,0,4
2017,1,Doolow,Qansax Dheere,drought,45,0,0,11
2017,1,Doolow,Qansax Dheere,drought,31,0,0,8
2017,1,Doolow,Luuq,drought,31,0,0,8
2017,1,Doolow,Luuq,drought,21,0,0,5
2017,1,Doolow,Luuq,drought,19,0,0,5
2017,1,Doolow,Luuq,drought,9,0,0,2
2017,1,Doolow,Luuq,drought,18,0,0,5
2017,1,Luuq,Rab Dhuure,drought,1200,0,0,300
2017,1,Luuq,Rab Dhuure,drought,6,0,0,2
2017,1,Luuq,Luuq,drought,1300,0,0,325
2017,1,Luuq,Luuq,drought,53,0,0,13
2017,1,Luuq,Luuq,drought,900,0,0,225
2017,1,Afmadow,Bu'aale,other,10,10,8,10
2017,1,Afmadow,Bu'aale,other,7,7,5,7
2017,1,Afmadow,Bu'aale,other,7,7,5,7
2017,1,Afmadow,Jilib,other,8,8,6,8
2017,1,Afmadow,Jilib,other,5,5,4,5
2017,1,Afmadow,Jilib,other,8,8,6,8
2017,1,Afmadow,Jilib,other,6,6,5,6
2017,1,Kismaayo,Jamaame,drought,5,0,0,1
2017,1,Kismaayo,Kismaayo,insecurity,7,7,5,7
2017,1,Kismaayo,Kismaayo,drought,11,0,0,3
2017,1,Afgooye,Banadir,drought,6,0,0,2
2017,1,Afgooye,Afgooye,insecurity,128,128,96,128
2017,1,Afgooye,Afgooye,insecurity,7,7,5,7
2017,1,Afgooye,Afgooye,drought,110,0,0,28
2017,1,Afgooye,Wanla Weyn,drought,15,0,0,4
2017,1,Kurtunwaarey,Kurtunwaarey,drought,14,0,0,4
2017,1,Marka,Marka,drought,199,0,0,50
2017,1,Marka,Marka,drought,7,0,0,2
2017,1,Marka,Marka,drought,7,0,0,2
2017,1,Qoryooley,Kurtunwaarey,drought,102,0,0,26
2017,1,Sablaale,Sablaale,drought,7,0,0,2
2017,1,Bu'aale,Diinsoor,drought,35,0,0,9
2017,1,Jilib,Diinsoor,drought,250,0,0,63
2017,1,Jilib,Baardheere,drought,100,0,0,25
